season,round,pick,team,gsis_id,pfr_player_id,cfb_player_id,pfr_player_name,hof,position,category,side,college,age,to,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks,pfr_id,forty,comp_av,comps,transition_yards,transition_tds,transition_av_pred,pred_av,preseason_snaps,usage_factor,boom_metric,tier
2024,3,73,DAL,,BeebCo00,cooper-beebe-1,Cooper Beebe,False,OL,OL,O,Kansas St.,23.0,2024.0,0,0,1,5.0,,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,BeebCo00,5.03,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,3,74,ATL,00-0039837,TricBr00,bralen-trice-1,Bralen Trice,False,DE,DL,D,Washington,23.0,,0,0,0,,,,,,,,,,,,,,,,,,,TricBr00,4.72,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",4.537634408602151,10.0,,,0.0,0,,Bust
2024,3,75,CHI,,AmegKi00,,Kiran Amegadjie,False,OL,OL,O,Yale,22.0,2024.0,0,0,0,1.0,,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,3,76,DEN,00-0039809,ElliJo03,jonah-elliss-1,Jonah Elliss,False,DE,DL,D,Utah,21.0,2024.0,0,0,0,2.0,,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,5.0,ElliJo03,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",4.537634408602151,10.0,0.0,,0.0,0,,Bust
2024,3,77,LVR,,GlazDe00,delmar-glaze-1,Delmar Glaze,False,OL,OL,O,Maryland,22.0,2024.0,0,0,1,5.0,,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,GlazDe00,5.21,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,3,78,HOU,00-0039838,BullCa00,calen-bullock-1,Calen Bullock,False,SAF,DB,D,USC,21.0,2024.0,0,0,1,5.0,,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,,BullCa00,4.48,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,3,79,IND,,GoncMa00,matt-goncalves-1,Matt Goncalves,False,OL,OL,O,Pittsburgh,23.0,2024.0,0,0,0,4.0,,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,3,80,CIN,00-0039810,BurtJe01,jermaine-burton-1,Jermaine Burton,False,WR,WR,O,Alabama,23.0,2024.0,0,0,0,1.0,,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,107.0,0.0,,,,BurtJe01,4.45,1.0,"['Dwayne Goodrich', 'Michael Boireau', 'Michael Boireau']",0.4212220472309065,16.287563756375636,0.0,0.5,0.0,0,0.5,Bust
2024,3,81,SEA,,HaynCh00,christian-haynes-2,Christian Haynes,False,OL,OL,O,Connecticut,24.0,2024.0,0,0,0,1.0,,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,HaynCh00,5.03,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,3,82,ARI,00-0039737,ReimTi00,tip-reiman-1,Tip Reiman,False,TE,TE,O,Illinois,22.0,2024.0,0,0,1,0.0,,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,0.0,,,,ReimTi00,4.64,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.7361079477487347,17.866666666666667,0.0,,0.0,0,,Bust
2024,3,83,LAR,00-0039738,CoruBl00,blake-corum-1,Blake Corum,False,RB,RB,O,Michigan,23.0,2024.0,0,0,0,2.0,,2.0,17.0,0.0,0.0,0.0,0.0,0.0,58.0,207.0,0.0,7.0,58.0,0.0,1.0,,,CoruBl00,4.53,7.0,"['Golden Tate', 'LaMichael James', 'Ryquell Armstead']",-0.013828560176893146,1.2396089400923982,-2.8625119566168813,2.0687440216915594,0.0,0,2.0687440216915594,Bust
2024,3,84,PIT,00-0039739,WilsRo02,roman-wilson-1,Roman Wilson,False,WR,WR,O,Michigan,23.0,2024.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,WilsRo02,4.39,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",0.4212220472309065,16.287563756375636,0.0,,0.0,0,,Bust
2024,3,85,CLE,,ZintZa00,zak-zinter-1,Zak Zinter,False,OL,OL,O,Michigan,23.0,2024.0,0,0,0,1.0,,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,ZintZa00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,3,86,SFO,,PuniDo00,dominick-puni-1,Dominick Puni,False,OL,OL,O,Kansas,24.0,2024.0,0,0,1,7.0,,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,,,,PuniDo00,5.35,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,3,87,DAL,00-0039352,LiufMa00,marist-liufau-1,Marist Liufau,False,LB,LB,D,Notre Dame,23.0,2024.0,0,0,0,4.0,,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,1.5,LiufMa00,4.64,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.5780547409579668,,0.0,,0.0,0,,Bust
2024,3,88,GNB,00-0039811,LloyMa00,marshawn-lloyd-1,MarShawn Lloyd,False,RB,RB,O,USC,23.0,2024.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,1.0,3.0,0.0,,,,LloyMa00,4.46,16.5,"['Kenny Britt', 'K.J. Osborn', 'Vinny Sutherland']",-0.013828560176893146,1.2396089400923982,-0.20742840265339718,8.1462857986733,0.0,0,8.1462857986733,Neutral
2024,3,89,TAM,00-0039846,SmitTy05,tykee-smith-1,Tykee Smith,False,DB,DB,D,Georgia,23.0,2024.0,0,0,0,3.0,,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,,SmitTy05,4.46,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.030231738857132,25.5,0.0,,0.0,0,,Bust
2024,3,90,ARI,00-0039823,JoneEl00,elijah-jones-3,Elijah Jones,False,DB,DB,D,Boston Col.,24.0,,0,0,0,,,,,,,,,,,,,,,,,,,JoneEl00,4.44,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.030231738857132,25.5,,,0.0,0,,Bust
2024,3,91,GNB,00-0039812,HoppTy00,tyron-hopper-1,Ty'Ron Hopper,False,LB,LB,D,Missouri,23.0,2024.0,0,0,0,1.0,,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,HoppTy00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.5780547409579668,,0.0,,0.0,0,,Bust
2024,3,92,TAM,00-0039855,McMiJa01,jalen-mcmillan-1,Jalen McMillan,False,WR,WR,O,Washington,22.0,2024.0,0,0,0,5.0,,5.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,37.0,461.0,8.0,,,,McMiJa01,4.47,14.0,"['Jerry Jeudy', 'Taywan Taylor', 'Cecil Shorts']",0.4212220472309065,16.287563756375636,18.11254803092898,16.05627401546449,0.0,0,16.05627401546449,Boom
2024,3,93,BAL,00-0039791,IsaaAd00,adisa-isaac-1,Adisa Isaac,False,DE,DL,D,Penn St.,22.0,2024.0,0,0,0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,IsaaAd00,4.74,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",4.537634408602151,10.0,0.0,,0.0,0,,Bust
2024,3,94,PHI,00-0039740,HuntJa02,,Jalyx Hunt,False,DE,DL,D,Houston Christian,23.0,2024.0,0,0,0,2.0,,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,1.5,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",4.537634408602151,10.0,0.0,,0.0,0,,Bust
2024,3,95,BUF,00-0039873,CartDe03,dewayne-carter-2,DeWayne Carter,False,DT,DL,D,Duke,23.0,2024.0,0,0,0,2.0,,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,,CartDe03,4.99,23.0,"['Michael Boireau', 'Michael Boireau', 'Chris Hovan']",28.26,37.125,0.0,11.5,0.0,0,11.5,Boom
2024,3,96,JAX,00-0039353,JoneJa14,jarrian-jones-1,Jarrian Jones,False,DB,DB,D,Florida St.,23.0,2024.0,0,0,0,2.0,,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,2.0,JoneJa14,4.38,,"['Michael Boireau', 'Giovanni Carmazzi', 'Giovanni Carmazzi']",2.030231738857132,25.5,0.0,,0.0,0,,Bust
2024,3,97,CIN,00-0039354,JackMc00,mckinnley-jackson-1,McKinnley Jackson,False,DL,DL,D,Texas A&M,22.0,2024.0,0,0,0,1.0,,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,1.0,JackMc00,5.26,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,3,98,PIT,00-0039741,WilsPa00,payton-wilson-1,Payton Wilson,False,LB,LB,D,North Carolina St.,24.0,2024.0,0,0,0,4.0,,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,,WilsPa00,4.43,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.5780547409579668,,0.0,,0.0,0,,Bust
2024,3,99,LAR,00-0039834,KincKa00,kamren-kinchens-1,Kamren Kinchens,False,SAF,DB,D,Miami (FL),21.0,2024.0,0,0,0,3.0,,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0,,KincKa00,4.65,19.0,"['Raynoch Thompson', 'Michael Boireau', 'Michael Boireau']",,,0.0,9.5,0.0,0,9.5,Neutral
2024,3,100,WAS,00-0039355,McCaLu00,luke-mccaffrey-1,Luke McCaffrey,False,WR,WR,O,Rice,23.0,2024.0,0,0,0,2.0,,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,168.0,0.0,,,,McCaLu00,4.46,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",0.4212220472309065,16.287563756375636,0.0,,0.0,0,,Bust
2024,4,101,CAR,00-0039356,SandJa01,jatavion-sanders-1,Ja'Tavion Sanders,False,TE,TE,O,Texas,21.0,2024.0,0,0,0,3.0,,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,342.0,1.0,,,,SandJa01,4.69,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.7361079477487347,17.866666666666667,0.0,,0.0,0,,Bust
2024,4,102,DEN,00-0039868,FranTr00,troy-franklin-2,Troy Franklin,False,WR,WR,O,Oregon,21.0,2024.0,0,0,0,2.0,,2.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,28.0,263.0,2.0,,,,FranTr00,4.41,1.6666666666666667,"['Tre McBride', 'Reggie McNeal', 'Antonio Callaway']",0.4212220472309065,16.287563756375636,3.369776377847252,2.5182215222569595,0.0,0,2.5182215222569595,Bust
2024,4,103,NWE,,RobiLa02,layden-robinson-1,Layden Robinson,False,OL,OL,O,Texas A&M,23.0,2024.0,0,0,1,4.0,,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,RobiLa02,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,4,104,ARI,00-0039864,TaylDa02,dadrion-taylor-demerson-1,Dadrion Taylor-Demerson,False,DB,DB,D,Texas Tech,23.0,2024.0,0,0,0,1.0,,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,,,TaylDa02,4.41,,"['Michael Boireau', 'Anthony Lucas', 'Michael Boireau']",2.030231738857132,25.5,0.0,,0.0,0,,Bust
2024,4,105,LAC,00-0039835,EboiJu00,justin-eboigbe-1,Justin Eboigbe,False,DL,DL,D,Alabama,23.0,2024.0,0,0,0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,EboiJu00,5.18,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,4,106,TEN,00-0039858,GrayCe00,cedric-gray-1,Cedric Gray,False,LB,LB,D,North Carolina,21.0,2024.0,0,0,0,0.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,,GrayCe00,4.64,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.5780547409579668,,0.0,,0.0,0,,Bust
2024,4,107,NYG,00-0039847,JohnTh00,theo-johnson-1,Theo Johnson,False,TE,TE,O,Penn St.,23.0,2024.0,0,0,1,2.0,,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,331.0,1.0,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.7361079477487347,17.866666666666667,0.0,,0.0,0,,Bust
2024,4,108,MIN,00-0039856,JackKh00,khyree-jackson-1,Khyree Jackson,False,DB,DB,D,Oregon,25.0,,0,0,0,,,,,,,,,,,,,,,,,,,JackKh00,4.5,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.030231738857132,25.5,,,0.0,0,,Bust
2024,4,109,ATL,00-0039859,DorlBr00,brandon-dorlus-1,Brandon Dorlus,False,DE,DL,D,Oregon,23.0,2024.0,0,0,0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,DorlBr00,4.85,43.5,"['Michael Boireau', 'Shaun Ellis', 'Bubba Franks']",4.537634408602151,10.0,0.0,21.75,0.0,0,21.75,Boom
2024,4,110,NWE,00-0039853,BakeJa00,javon-baker-1,Javon Baker,False,WR,WR,O,Central Florida,22.0,2024.0,0,0,0,0.0,,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,,,,BakeJa00,4.54,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",0.4212220472309065,16.287563756375636,0.0,,0.0,0,,Bust
2024,4,111,GNB,00-0039813,WillEv00,evan-williams-3,Evan Williams,False,DB,DB,D,Oregon,23.0,2024.0,0,0,0,3.0,,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,,WillEv00,4.6,14.0,"['Michael Boireau', 'Sylvester Morris', ""Deltha O'Neal""]",2.030231738857132,25.5,0.0,7.0,0.0,0,7.0,Neutral
2024,4,112,LVR,00-0039357,RichDe01,decamerion-richardson-1,Decamerion Richardson,False,CB,DB,D,Mississippi St.,23.0,2024.0,0,0,0,3.0,,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,,RichDe01,4.34,,"['Kaulana Noa', 'Michael Boireau', 'Michael Boireau']",1.7224531744345468,7.5,0.0,,0.0,0,,Bust
2024,4,113,BAL,00-0039792,WalkDe01,devontez-walker-1,Devontez Walker,False,WR,WR,O,North Carolina,23.0,2024.0,0,0,0,0.0,,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,2.0,,,WalkDe01,4.36,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",0.4212220472309065,16.287563756375636,0.0,,0.0,0,,Bust
2024,4,114,JAX,,FostJa01,javon-foster-1,Javon Foster,False,OL,OL,O,Missouri,24.0,2024.0,0,0,0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,FostJa01,5.3,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,4,115,CIN,00-0039814,AllxEr00,erick-all-1,Erick All,False,TE,TE,O,Iowa,23.0,2024.0,0,0,1,1.0,,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,158.0,0.0,,,,AllxEr00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.7361079477487347,17.866666666666667,0.0,,0.0,0,,Bust
2024,4,116,JAX,00-0039743,JeffJo01,jordan-jefferson-4,Jordan Jefferson,False,DT,DL,D,LSU,22.0,2024.0,0,0,0,1.0,,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,1.0,JeffJo01,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",28.26,37.125,0.0,,0.0,0,,Bust
2024,4,117,IND,,BortTa00,taner-bortolini-1,Tanor Bortolini,False,OL,OL,O,Wisconsin,22.0,2024.0,0,0,0,2.0,,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,4,118,SEA,00-0039815,KnigTy00,tyrice-knight-1,Tyrice Knight,False,LB,LB,D,Texas-El Paso,23.0,2024.0,0,0,0,6.0,,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,,1.5,KnigTy00,4.63,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.5780547409579668,,0.0,,0.0,0,,Bust
2024,4,119,PIT,,McCoMa00,,Mason McCormick,False,OL,OL,O,South Dakota St.,24.0,2024.0,0,0,1,6.0,,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,4,120,MIA,00-0039874,WrigJa04,jaylen-wright-1,Jaylen Wright,False,RB,RB,O,Tennessee,21.0,2024.0,0,0,0,2.0,,2.0,15.0,0.0,0.0,0.0,0.0,0.0,68.0,249.0,0.0,3.0,8.0,0.0,,,,WrigJa04,4.38,24.0,"['Mike Wallace', 'Nate Burleson', 'Travis Taylor']",-0.013828560176893146,1.2396089400923982,-3.443311484046393,10.278344257976803,0.0,0,10.278344257976803,Neutral
2024,4,121,SEA,00-0039793,BarnAJ00,aj-barner-1,AJ Barner,False,TE,TE,O,Michigan,22.0,2024.0,0,0,0,2.0,,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,245.0,4.0,2.0,,,BarnAJ00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.7361079477487347,17.866666666666667,0.0,,0.0,0,,Bust
2024,4,122,CHI,00-0039745,TaylTo01,tory-taylor-1,Tory Taylor,False,P,P,S,Iowa,27.0,2024.0,0,0,0,4.0,,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,TaylTo01,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",-2.138196248196248,25.0,-0.0,,0.0,0,,Bust
2024,4,123,HOU,00-0039359,StovCa00,cade-stover-1,Cade Stover,False,TE,TE,O,Ohio St.,24.0,2024.0,0,0,1,1.0,,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,133.0,1.0,5.0,,,StovCa00,4.65,19.0,"['Raynoch Thompson', 'Michael Boireau', 'Michael Boireau']",2.7361079477487347,17.866666666666667,0.0,9.5,0.0,0,9.5,Neutral
2024,4,124,SFO,00-0039360,MustMa00,malik-mustapha-1,Malik Mustapha,False,DB,DB,D,Wake Forest,22.0,2024.0,0,0,1,4.0,,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,,MustMa00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.030231738857132,25.5,0.0,,0.0,0,,Bust
2024,4,125,TAM,00-0039361,IrviBu00,markeise-irving-1,Bucky Irving,False,RB,RB,O,Oregon,22.0,2024.0,0,0,0,12.0,,12.0,17.0,0.0,0.0,0.0,0.0,0.0,207.0,1122.0,8.0,47.0,392.0,0.0,,,,IrviBu00,4.55,10.0,"['Andre Williams', 'Travis Minor', 'Onterrio Smith']",-0.013828560176893146,1.2396089400923982,-15.51564451847411,-2.757822259237055,0.0,0,-2.757822259237055,Bust
2024,4,126,DET,,ManuGi00,,Giovanni Manu,False,OL,OL,O,British Columbia,23.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,,,0.0,0,,Bust
2024,4,127,PHI,00-0039746,ShipWi00,will-shipley-1,Will Shipley,False,RB,RB,O,Clemson,22.0,2024.0,0,0,0,1.0,,1.0,16.0,0.0,0.0,0.0,0.0,0.0,30.0,82.0,0.0,4.0,35.0,0.0,5.0,,,ShipWi00,,0.5,"['Kevin Walter', 'Eric Gray', 'Michael Cox']",-0.013828560176893146,1.2396089400923982,-1.133941934505238,-0.316970967252619,0.0,0,-0.316970967252619,Bust
2024,4,128,BUF,00-0039875,DaviRa04,remahn-davis-1,Ray Davis,False,RB,RB,O,Kentucky,24.0,2024.0,0,0,0,6.0,,6.0,17.0,0.0,0.0,0.0,0.0,0.0,113.0,442.0,3.0,17.0,189.0,3.0,,,,,,17.0,"['Tyler Thigpen', 'C.J. Stroud', 'Patrick Pass']",-0.013828560176893146,1.2396089400923982,-6.1122235981867705,5.443888200906615,0.0,0,5.443888200906615,Neutral
2024,4,129,SFO,00-0039363,GuerIs00,isaac-guerendo-1,Isaac Guerendo,False,RB,RB,O,Louisville,24.0,2024.0,0,0,0,4.0,,4.0,16.0,0.0,0.0,0.0,0.0,0.0,84.0,420.0,4.0,15.0,152.0,0.0,,,,GuerIs00,4.33,21.0,"['DeSean Jackson', 'Wali Lundy', 'Musa Smith']",-0.013828560176893146,1.2396089400923982,-5.807995274295122,7.596002362852439,0.0,0,7.596002362852439,Neutral
2024,4,130,BAL,00-0039234,TampTJ00,tj-tampa-1,T.J. Tampa,False,DB,DB,D,Iowa St.,22.0,2024.0,0,0,0,0.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.030231738857132,25.5,0.0,,0.0,0,,Bust
2024,4,131,KAN,00-0039824,WileJa00,jared-wiley-1,Jared Wiley,False,TE,TE,O,TCU,23.0,2024.0,0,0,0,0.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,,,,WileJa00,4.62,12.0,"['Rogers Beckett', 'Michael Boireau', 'Michael Boireau']",2.7361079477487347,17.866666666666667,0.0,6.0,0.0,0,6.0,Neutral
2024,4,132,DET,00-0039364,VakiSi00,sione-vaki-1,Sione Vaki,False,SAF,DB,D,Utah,23.0,2024.0,0,0,0,1.0,,1.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,3.0,37.0,0.0,8.0,,,VakiSi00,4.62,6.0,"['Kris Wilson', 'Trent Taylor', 'Early Doucet']",,,0.0,3.0,0.0,0,3.0,Bust
2024,4,133,KAN,00-0039825,HickJa01,jaden-hicks-1,Jaden Hicks,False,DB,DB,D,Washington St.,22.0,2024.0,0,0,0,2.0,,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,3.0,,HickJa01,,12.0,"['Mike Thomas', 'Devante Mays', 'Dallas Goedert']",2.030231738857132,25.5,2.030231738857132,7.015115869428566,0.0,0,7.015115869428566,Neutral
2024,4,134,NYJ,00-0039794,AlleBr05,braelon-allen-1,Braelon Allen,False,RB,RB,O,Wisconsin,20.0,2024.0,0,0,0,3.0,,3.0,17.0,0.0,0.0,0.0,0.0,0.0,92.0,334.0,2.0,19.0,148.0,1.0,1.0,,,AlleBr05,,5.666666666666667,"['Kendre Miller', 'Malik Willis', 'Trevor Siemian']",-0.013828560176893146,1.2396089400923982,-4.618739099082311,0.523963783792178,0.0,0,0.523963783792178,Bust
2024,4,135,SFO,00-0039365,CowiJa00,jacob-cowing-1,Jacob Cowing,False,WR,WR,O,Arizona,23.0,2024.0,0,0,0,1.0,,1.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,4.0,80.0,0.0,,,,CowiJa00,4.38,11.333333333333334,"['Chris Olave', 'Adam Jones', 'Chris Cole']",0.4212220472309065,16.287563756375636,2.9485543306163455,7.140943831974839,0.0,0,7.140943831974839,Neutral
2024,5,136,SEA,00-0039795,PritNe00,nehemiah-pritchett-1,Nehemiah Pritchett,False,CB,DB,D,Auburn,23.0,2024.0,0,0,0,1.0,,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,PritNe00,4.36,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.7224531744345468,7.5,0.0,,0.0,0,,Bust
2024,5,137,LAC,00-0039366,StilTa00,tarheeb-still-1,Tarheeb Still,False,DB,DB,D,Maryland,22.0,2024.0,0,0,0,6.0,,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4.0,0.5,StilTa00,4.52,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.030231738857132,25.5,0.0,,0.0,0,,Bust
2024,5,138,ARI,00-0039367,ThomXa01,xavier-thomas-1,Xavier Thomas,False,DE,DL,D,Clemson,24.0,2024.0,0,0,0,1.0,,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,2.5,ThomXa01,4.62,12.0,"['Rogers Beckett', 'Michael Boireau', 'Michael Boireau']",4.537634408602151,10.0,0.0,6.0,0.0,0,6.0,Neutral
2024,5,139,WAS,00-0039368,MageJo00,jordan-magee-1,Jordan Magee,False,LB,LB,D,Temple,23.0,2024.0,0,0,0,1.0,,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,MageJo00,4.55,17.333333333333332,"['John Abraham', 'Mark Roman', 'Rashard Anderson']",1.5780547409579668,,0.0,8.666666666666666,0.0,0,8.666666666666666,Neutral
